wamesa,0
hulaulá,0
pilagá,0
hixkaryána,0
mozarabic,0
western highland chatino,0
maritime sign language,0
bayono,0
malango,0
tiemacèwè bozo,0
biage,0
saep,0
meta',0
ottoman turkish (1500-1928),0
tswapong,0
hlersu,0
rasawa,0
kagoma,0
nchumbulu,0
brokpake,0
ukhwejo,0
nyindrou,0
bazigar,0
ikaranggal,0
wendat,0
ǂhua,0
ndombe,0
canichana,0
sarudu,0
boguru,0
igana,0
northern kissi,0
toki pona,0
hibito,0
ojitlán chinantec,0
mayogo,0
koiwat,0
tol,0
durop,0
nubi,0
lahta karen,0
kɛlɛngaxo bozo,0
changriwa,0
odoodee,0
dadi dadi,0
rema,0
mangbetu,0
middle irish (900-1200),0
mwali comorian,0
korubo,0
kuku-mangk,0
san martín itunyoso triqui,0
bulu (papua new guinea),0
bahing,0
sudest,0
seri,0
punan bah-biau,0
chicomuceltec,0
classical syriac,0
chiquitano,0
longgu,0
pinotepa nacional mixtec,0
gaam,0
old uighur,0
jirel,0
sari,0
eastern lawa,0
kalkutung,0
guarayu,0
bhili,0
kaivi,0
olrat,0
bumang,0
iha based pidgin,0
riantana,0
ngombale,0
yalakalore,0
nauo,0
badeshi,0
wiyot,0
boon,0
anuki,0
phalura,0
hadza,0
tataltepec chatino,0
koro (vanuatu),0
agavotaguerra,0
papuma,0
halang,0
albanian sign language,0
bebele,0
kuot,0
southwest pashai,0
nomu,0
bagvalal,0
lehali,0
buraka,0
malaynon,0
balkan gagauz turkish,0
misima-panaeati,0
silimo,0
south west bay,0
naga pidgin,0
nihali,0
laos sign language,0
amo,0
lakha,0
forest enets,0
southwestern tasmanian,0
ekpeye,0
oring,0
highland oaxaca chontal,0
kaningdon-nindem,0
kairak,0
wadi wadi,0
toro,0
churahi,0
dhatki,0
bekwel,0
baba,0
wasu,0
yirandali,0
bauria,0
avau,0
youle jinuo,0
bhalay,0
inonhan,0
west uvean,0
semelai,0
warnman,0
burarra,0
bine,0
hitu,0
nhanda,0
tama (colombia),0
ezaa,0
tha,0
tennet,0
djinba,0
eastern abnaki,0
papantla totonac,0
kaure,0
ma (papua new guinea),0
gugadj,0
puluwatese,0
makhuwa-meetto,0
sonde,0
luhu,0
kuni-boazi,0
bumbita arapesh,0
harsusi,0
tereno,0
lubila,0
gunwinggu,0
xinca,0
marti ke,0
tchitchege,0
murrinh-patha,0
andalusian arabic,0
meroitic,0
hyolmo,0
carian,0
tera,0
ganzi,0
bukar-sadung bidayuh,0
watiwa,0
ghari,0
rotokas,0
mayeka,0
ndoola,0
gilbertese,0
geji,0
rongpo,0
saafi-saafi,0
ika,0
alapmunte,0
mesqan,0
fataluku,0
kyanga,0
ngwe,0
ladakhi,0
chadian sign language,0
mboko,0
birhor,0
andi,0
nanerigé sénoufo,0
andoa,0
konzo,0
kaera,0
omaha-ponca,0
savi,0
angloromani,0
ngoshie,0
san jerónimo tecóatl mazatec,0
kabwa,0
djangun,0
jadgali,0
nafi,0
south efate,0
madak,0
ngoni (mozambique),0
kaitag,0
akoose,0
ningil,0
manggarai,0
mualang,0
naukan yupik,0
bina (nigeria),0
alyawarr,0
central atlas tamazight,0
monastic sign language,0
mbowe,0
mezquital otomi,0
kélé,0
igo,0
hula,0
benggoi,0
lemio,0
aka-bo,0
mokati,0
maay,0
wampur,0
western keres,0
bisu,0
tilung,0
sheko,0
ajië,0
southern yamphu,0
gurmana,0
volscian,0
epie,0
mapos buang,0
mbwela,0
veluws,0
southern thai,0
stod bhoti,0
purum,0
mawayana,0
domu,0
kaian,0
talodi,0
wamin,0
bwa,0
pannei,0
nimbari,0
tajio,0
mághdì,0
koromfé,0
jordanian sign language,0
bu (bauchi state),0
south ucayali ashéninka,0
kayardild,0
ranglong,0
yanyuwa,0
khua,0
bussa,0
mao naga,0
bengkala sign language,0
bayali,0
suruahá,0
logo,0
lega-shabunda,0
marovo,0
lhomi,0
kamu,0
sangtam naga,0
southern luri,0
anufo,0
ticuna,0
boselewa,0
iñapari,0
tukumanféd,0
dia,0
berti,0
afghan sign language,0
ofayé,0
sa'a,0
baiso,0
judeo-berber,0
morom,0
mbangala,0
label,0
tamnim citak,0
kibala,0
mi'kmaq,0
zay,0
khinalugh,0
alak,0
boor,0
yakan,0
aruop,0
copala triqui,0
vanuma,0
coyotepec popoloca,0
wuvulu-aua,0
kaidipang,0
ogbogolo,0
siyin chin,0
mbuko,0
trió,0
mengisa,0
bilua,0
stellingwerfs,0
songe,0
north asmat,0
riverain sango,0
varhadi-nagpuri,0
wancho naga,0
sinaugoro,0
yace,0
donno so dogon,0
notre,0
western krahn,0
záparo,0
dongshanba lalo,0
suga,0
nyeu,0
binongan itneg,0
bathari,0
bunak,0
old aramaic (up to 700 bce),0
bidiyo,0
paumarí,0
tanahmerah,0
mada (cameroon),0
mam,0
bonjo,0
teke-tsaayi,0
kumbainggar,0
malaysian sign language,0
northern puebla nahuatl,0
moi-wadea,0
nomaande,0
kashaya,0
bolyu,0
nalu,0
yalahatan,0
tupuri,0
falam chin,0
inoke-yate,0
aimele,0
nda'nda',0
sene,0
nakai,0
kamakan,0
yangkam,0
apatani,0
southern sorsoganon,0
gamilaraay,0
solos,0
mpur,0
paraguayan sign language,0
haiphong sign language,0
cayubaba,0
wiraféd,0
langbashe,0
awak,0
laven,0
bankan tey dogon,0
kuranko,0
northern binukidnon,0
miriwoong sign language,0
southern ohlone,0
bakole,0
krongo,0
purepecha,0
gabrielino-fernandeño,0
kerewo,0
goo,0
bote-majhi,0
kerek,0
andai,0
sajalong,0
wayampi,0
chamicuro,0
nyamal,0
kurnai,0
mawes,0
ipiko,0
pacific gulf yupik,0
pecheneg,0
petats,0
sumbawa,0
wanukaka,0
nema,0
nyawaygi,0
vandalic,0
baraamu,0
ata manobo,0
warlpiri,0
guwamu,0
mainstream kenyah,0
cupeño,0
kein,0
pirahã,0
dobu,0
wasembo,0
beezen,0
samba leko,0
khumi chin,0
jiiddu,0
adamorobe sign language,0
arhâ,0
mapena,0
yeretuar,0
biyom,0
utarmbung,0
paluan,0
foodo,0
mingang doso,0
pokomo,0
yaka (democratic republic of congo),0
mwera (nyasa),0
nnam,0
woiwurrung,0
maiwala,0
sumau,0
purari,0
amarakaeri,0
north nuaulu,0
sou,0
homa,0
djamindjung,0
borei,0
samo,0
ut-hun,0
dela-oenale,0
lagwan,0
noon,0
likwala,0
batak angkola,0
north awyu,0
wakde,0
surbakhal,0
bassa-kontagora,0
tomo kan dogon,0
vinmavis,0
kafa,0
kadar,0
yotti,0
kobon,0
ho chi minh city sign language,0
cross river mbembe,0
tsamai,0
owiniga,0
dogoso,0
kango (tshopo district),0
zenaga,0
wichí lhamtés nocten,0
kodaku,0
ruwila,0
thaiphum chin,0
shahrudi,0
kula,0
djeebbana,0
armenian sign language,0
dyirbal,0
juang,0
yale,0
aruamu,0
zula,0
sabine,0
beba,0
ngongo,0
nyamusa-molo,0
kura ede nago,0
ati,0
gamo-ningi,0
nding,0
ngad'a,0
goemai,0
andajin,0
barzani jewish neo-aramaic,0
asu (nigeria),0
finongan,0
imbongu,0
cuyamecalco mixtec,0
balangao,0
kumbewaha,0
ito,0
pangwali,0
barro negro tunebo,0
menka,0
bwe karen,0
pwo western karen,0
tene kan dogon,0
kaurna,0
awjilah,0
old cornish,0
lithuanian sign language,0
west yugur,0
gbari,0
manza,0
horom,0
abaza,0
bitur,0
even,0
ngoni (tanzania),0
chiga,0
thopho,0
namiae,0
kouya,0
tlacoatzintepec chinantec,0
rakahanga-manihiki,0
dime,0
aranadan,0
burduna,0
kopkaka,0
konongo,0
ngalum,0
highland totonac,0
pattapu,0
hinduri,0
brazilian sign language,0
teop,0
fasu,0
wipi,0
waskia,0
lowland tarahumara,0
tareng,0
libinza,0
katkari,0
ogbia,0
nsenga,0
assangori,0
amdo tibetan,0
kare (central african republic),0
pyen,0
kija,0
yorta yorta,0
orok,0
kenaboi,0
nilamba,0
hlepho phowa,0
gyem,0
wanggamala,0
gerai,0
kuku,0
laimbue,0
indonesian sign language,0
sikkimese,0
wemale,0
mising,0
mbala,0
krung,0
coastal konjo,0
urum,0
aneme wake,0
bomwali,0
purik,0
tichurong,0
bribri sign language,0
dengese,0
hawai'i creole english,0
mende (sierra leone),0
tanacross,0
lemoro,0
abaga,0
kamar,0
yongkom,0
urali,0
wik-me'anha,0
wintu,0
mfinu,0
malavedan,0
nande,0
topoiyo,0
kayupulau,0
rumu,0
kire,0
askopan,0
mbunga,0
luyia,0
afro-seminole creole,0
kraol,0
langobardic,0
old sundanese,0
lorediakarkar,0
sartang,0
punan batu 1,0
kinuku,0
hpon,0
abron,0
bete-bendi,0
southwestern fars,0
british sign language,0
enya,0
pisabo,0
tonjon,0
yutanduchi mixtec,0
nupbikha,0
chenoua,0
bigambal,0
tagal murut,0
chut,0
baetora,0
yanda,0
lower southern aranda,0
lishana deni,0
thai song,0
leningitij,0
phola,0
anam,0
judeo-arabic,0
padoe,0
dawro,0
moji,0
bagheli,0
old irish (to 900),0
lohorung,0
epi-olmec,0
kadaru,0
iresim,0
betaf,0
saparua,0
hajong,0
alcozauca mixtec,0
dehwari,0
luimbi,0
trinidad and tobago sign language,0
apalachee,0
sherbro,0
gagnoa bété,0
north midlands tasmanian,0
hyam,0
chothe naga,0
san pedro amuzgos amuzgo,0
western tamang,0
middle low german,0
barwe,0
samba daka,0
inlaod itneg,0
chiltepec chinantec,0
talu,0
tringgus-sembaan bidayuh,0
bandi,0
tetela,0
undetermined,0
bebeli,0
suba,0
kagate,0
koyaga,0
qimant,0
uruangnirin,0
cabécar,0
paranan,0
malalamai,0
bench,0
semai,0
vitou,0
waruna,0
lahanan,0
rennell-bellona,0
busuu,0
una,0
amblong,0
oyda,0
western penan,0
nisa,0
teressa,0
aighon,0
pholo,0
ancient zapotec,0
kalarko,0
bwanabwana,0
eastern highland chatino,0
coos,0
tlazoyaltepec mixtec,0
chinali,0
mentawai,0
isthmus-mecayapan nahuatl,0
simbali,0
tày tac,0
naluo yi,0
bullom so,0
lamnso',0
tomadino,0
shambala,0
ngombe (central african republic),0
iyo,0
lakkia,0
kami (nigeria),0
solomon islands sign language,0
armazic,0
yucateco,0
gozarkhani,0
dagaari dioula,0
yelogu,0
tulu-bohuai,0
selee,0
ura (papua new guinea),0
north wahgi,0
yagnobi,0
shelta,0
chadong,0
kambaata,0
bira,0
mpumpong,0
sorsogon ayta,0
simbari,0
wauyai,0
ayoreo,0
kota (gabon),0
aka-bea,0
mouk-aria,0
yagwoia,0
ami,0
mbara (australia),0
ipalapa amuzgo,0
côông,0
sajau basap,0
minkin,0
siar-lak,0
ocotepec mixtec,0
bikya,0
duri,0
hijuk,0
gbanu,0
hunsrik,0
vlaamse gebarentaal,0
melpa,0
khowar,0
malua bay,0
dadiya,0
kanju,0
svan,0
urimo,0
kunyi,0
aghu-tharnggala,0
lusengo,0
ekit,0
lo-toga,0
lopit,0
northeast kiwai,0
fyer,0
fali,0
mag-antsi ayta,0
gowlan,0
burate,0
karo (brazil),0
worimi,0
ahtena,0
bankal,0
wikalkan,0
dirim,0
samay,0
selayar,0
ahirani,0
lisela,0
satawalese,0
omurano,0
ngawun,0
ebughu,0
west berawan,0
taino,0
chuwabu,0
dambi,0
tsogo,0
ma (democratic republic of congo),0
yinbaw karen,0
serili,0
temoaya otomi,0
bakumpai,0
amganad ifugao,0
barbaram,0
rejang,0
jamsay dogon,0
biri,0
sandawe,0
ontenu,0
watam,0
ikulu,0
nali,0
hakha chin,0
yola,0
akar-bale,0
chambri,0
baloi,0
akrukay,0
idaté,0
vasavi,0
mufian,0
fanbak,0
mt. iriga agta,0
alabama,0
huachipaeri,0
sawila,0
muda,0
harzani,0
adangbe,0
karaim,0
gavak,0
southern sami,0
ci gbe,0
northern ohlone,0
mayaguduna,0
yagua,0
yuki,0
inapang,0
shi,0
pa-hng,0
temascaltepec nahuatl,0
katua,0
wadiyara koli,0
kungardutyi,0
panawa,0
gabi-gabi,0
bukwen,0
dibabawon manobo,0
tutuba,0
southern yukaghir,0
bahau,0
kairiru,0
mogum,0
jhankot sign language,0
kuri,0
baluchi,0
yardliyawarra,0
selian,0
camsá,0
coahuilteco,0
ansus,0
punthamara,0
abidji,0
tooro,0
keiga,0
curripaco,0
kwaya,0
chané,0
hember avu,0
taje,0
mamanwa,0
querétaro otomi,0
rmeet,0
umatilla,0
gugubera,0
guriaso,0
carijona,0
yavitero,0
batanga,0
kol (cameroon),0
semandang,0
tenis,0
uneapa,0
ninggerum,0
kudmali,0
chochotec,0
ineseño,0
oneida,0
libyan sign language,0
bakwé,0
adivasi oriya,0
ugaritic,0
thawa,0
sindarin,0
ambala ayta,0
san francisco matlatzinca,0
kwoma,0
matumbi,0
ngbinda,0
banda (indonesia),0
hieroglyphic luwian,0
ede ije,0
mendankwe-nkwen,0
bugan,0
sedoa,0
puebla mazatec,0
dahalik,0
kung-ekoka,0
kalispel-pend d'oreille,0
evenki,0
yinhawangka,0
lingao,0
niwer mil,0
oti,0
ashéninka pajonal,0
bacama,0
tzotzil,0
classical mandaic,0
desiya,0
southern kalapuya,0
wadjabangayi,0
burui,0
yuracare,0
cineni,0
cheke holo,0
etchemin,0
mekmek,0
kanga,0
telefol,0
kunimaipa,0
camtho,0
umeda,0
cha'ari,0
bhadrawahi,0
akuntsu,0
numbami,0
siwu,0
central nicobarese,0
betta kurumba,0
tjurruru,0
bauwaki,0
naba,0
aka-kora,0
tikopia,0
haiǁom,0
mundurukú,0
doghoro,0
waata,0
kwalhioqua-tlatskanai,0
kayan river kayan,0
sekele,0
brunca sign language,0
'auhelawa,0
tai pao,0
dhudhuroa,0
usila chinantec,0
kulina pano,0
hinukh,0
reyesano,0
goundo,0
modang,0
lipo,0
gaddi,0
burak,0
tama (chad),0
alabat island agta,0
lower burdekin,0
dghwede,0
tanjijili,0
zia,0
remo,0
kulisusu,0
buyuan jinuo,0
s'gaw karen,0
baybayanon,0
auslan,0
njerep,0
bonan,0
ambelau,0
nemi,0
yawalapití,0
cappadocian greek,0
ngumbi,0
kiorr,0
ap ma,0
pangwa,0
teshenawa,0
bugawac,0
ngarrindjeri,0
lidzonka,0
siuslaw,0
voro,0
western cham,0
mosimo,0
muduga,0
south muyu,0
angoram,0
murik (papua new guinea),0
xingú asuriní,0
pesse,0
balti,0
balantak,0
butmas-tur,0
panoan katukína,0
hano,0
lonwolwol,0
tolomako,0
naasioi,0
máku,0
kurudu,0
mündü,0
perai,0
bonggi,0
brem,0
dhaiso,0
ngazidja comorian,0
worodougou,0
siri,0
mubi,0
khotanese,0
gumatj,0
tairaha,0
chepang,0
sierra leone sign language,0
kok borok,0
khamti,0
nsongo,0
kanamarí,0
lowland oaxaca chontal,0
caquinte,0
macanese,0
la'bi,0
tewa (usa),0
tojolabal,0
kompane,0
northern amami-oshima,0
moundadan chetty,0
paniya,0
wik-iiyanh,0
makassar malay,0
arikapú,0
north tairora,0
ndut,0
gowro,0
northern yukaghir,0
moskona,0
tuwali ifugao,0
dyangadi,0
pom,0
san francisco del mar huave,0
banyjima,0
kungarakany,0
muyang,0
ngizim,0
ayutla mixtec,0
pagi,0
rerau,0
fordata,0
pakistan sign language,0
bedjond,0
dominican sign language,0
usku,0
old dutch,0
ikobi,0
nahari,0
buol,0
ufim,0
pamosu,0
selkup,0
berom,0
ndamba,0
reli,0
rohingya,0
ter sami,0
mauritian sign language,0
iwal,0
tembo (kitembo),0
aoheng,0
ncane,0
alutor,0
seke (nepal),0
mor (bomberai peninsula),0
australian aborigines sign language,0
settla,0
zauzou,0
gedeo,0
parkwa,0
ura (vanuatu),0
ukpe-bayobiri,0
saudi arabian sign language,0
uma' lung,0
northern roglai,0
lakurumau,0
mesaka,0
phai,0
bumaji,0
ikwere,0
votic,0
bagusa,0
umbundu,0
chenapian,0
kwanga,0
late middle chinese,0
guanano,0
tunjung,0
ancient north arabian,0
phangduwali,0
kako,0
yopno,0
nekgini,0
isekiri,0
kagoro,0
ulumanda',0
mayo,0
baramu,0
bai (south sudan),0
ndo,0
awera,0
otuho,0
kanashi,0
mirning,0
lokoya,0
guajá,0
ubi,0
maco,0
sadri,0
kagayanen,0
eastern karaboro,0
tepinapa chinantec,0
bu-nao bunu,0
beele,0
ju,0
nyanga-li,0
phukha,0
musasa,0
mano,0
wantoat,0
abure,0
queyu,0
meyah,0
bakoko,0
folopa,0
lombi,0
bati (cameroon),0
luguru,0
dzando,0
binandere,0
bulo stieng,0
dhanki,0
kamoro,0
hazaragi,0
kachok,0
gera,0
kushi,0
aduge,0
frankish,0
ǁxegwi,0
phrae pwo karen,0
niksek,0
eastern lalu,0
yintale karen,0
pije,0
kwama,0
kaamba,0
keninjal,0
keyagana,0
nguôn,0
laha (indonesia),0
tabasco nahuatl,0
haeke,0
hutterite german,0
gapapaiwa,0
cuiba,0
takuu,0
talise,0
ghomara,0
meru,0
mamboru,0
landoma,0
tandia,0
arawak,0
nalca,0
pochutec,0
ormu,0
salas,0
kamayurá,0
valman,0
tommo so dogon,0
e'ñapa woromaipu,0
kwini,0
niuatoputapu,0
wotu,0
kumalu,0
alagwa,0
kaninuwa,0
kven finnish,0
chakavian,0
dir-nyamzak-mbarimi,0
ososo,0
chinook,0
bierebo,0
lakalei,0
bilbil,0
suau,0
saam,0
humene,0
adang,0
shekkacho,0
anserma,0
asumboa,0
vestinian,0
asho chin,0
kituba (democratic republic of congo),0
southern pame,0
sepa (indonesia),0
marind,0
mobwa karen,0
usui,0
pardhan,0
alanic,0
villa viciosa agta,0
tagdal,0
batek,0
ifè,0
akum,0
kolibugan subanon,0
moro,0
termanu,0
bola,0
indonesian bajau,0
south marquesan,0
zhoa,0
cinda-regi-tiyal,0
bahonsuai,0
kaba,0
haruku,0
kutenai,0
dagik,0
munda,0
grass koiari,0
wulna,0
pele-ata,0
njyem,0
ginyanga,0
belize kriol english,0
gonja,0
mahican,0
pawnee,0
arikara,0
secoya,0
sáliba,0
giangan,0
yerukula,0
ngurimi,0
yuanga,0
yuwana,0
olulumo-ikom,0
aja (south sudan),0
cocama-cocamilla,0
nopala chatino,0
vame,0
danish sign language,0
caac,0
south tairora,0
nigerian sign language,0
unubahe,0
guanche,0
gizrra,0
jola-kasa,0
chukot,0
banggai,0
zeem,0
ipulo,0
glaro-twabo,0
mituku,0
moabite,0
punan tubu,0
tukudede,0
serudung murut,0
busoa,0
kedang,0
tagbanwa,0
kankanaey,0
koroshi,0
intha,0
kulere,0
wampar,0
ndai,0
classical tibetan,0
chimariko,0
poqomchi',0
ampanang,0
kubi,0
powari,0
elseng,0
tuxináwa,0
bhujel,0
senggi,0
ofo,0
eastern tamang,0
kairui-midiki,0
rogo,0
teribe,0
rukai,0
sherdukpen,0
libido,0
nyenkha,0
taman (indonesia),0
malila,0
nkem-nkum,0
sake,0
bragat,0
isinai,0
barein,0
lamalera,0
khunsari,0
somba-siawari,0
nafaanra,0
naskapi,0
aranama-tamique,0
māhārāṣṭri prākrit,0
yangman,0
northern one,0
nuk,0
buru (nigeria),0
tututepec mixtec,0
kok-nar,0
kon keu,0
shumashti,0
mesmes,0
zabana,0
kodia,0
pasi,0
eastern kayah,0
langam,0
cakfem-mushere,0
wayu,0
konai,0
hulung,0
phana',0
khah,0
bantik,0
sanga (nigeria),0
maore comorian,0
ubaghara,0
putai,0
amami koniya sign language,0
pinai-hagahai,0
tutong,0
ubang,0
daho-doo,0
valencian sign language,0
sa,0
hunde,0
boro (ghana),0
guntai,0
wangkangurru,0
nukunul,0
dai,0
kuanhua,0
gundi,0
tsikimba,0
kami (tanzania),0
pirlatapa,0
mangole,0
hemba,0
kemtuik,0
araki,0
bukat,0
north efate,0
dũya,0
bunama,0
dungmali,0
holikachuk,0
tiagbamrin aizi,0
defaka,0
southwestern nisu,0
saramaccan,0
huambisa,0
oro,0
caló,0
nai,0
yosondúa mixtec,0
nume,0
adangme,0
chemakum,0
mbandja,0
walio,0
minaean,0
katbol,0
weliki,0
wotjobaluk,0
bondoukou kulango,0
feroge,0
aquitanian,0
shasta,0
mba,0
fulniô,0
jorá,0
nen,0
salampasu,0
sha,0
lufu,0
kakanda,0
bwisi,0
jiba,0
koya,0
chinbon chin,0
east masela,0
lampung nyo,0
kaikavian literary language,0
mangas,0
bebil,0
tsoa,0
mpoto,0
kwere,0
kavet,0
benga,0
qila muji,0
ivbie north-okpela-arhe,0
ughele,0
moma,0
amto,0
kwandu,0
bhattiyali,0
tehuelche,0
ruuli,0
zenag,0
agutaynen,0
mussau-emira,0
iguta,0
south fali,0
wergaia,0
mamaindé,0
rempi,0
wanap,0
pisaflores tepehua,0
mopán maya,0
kodava,0
pará gavião,0
keningau murut,0
kimbundu,0
dwang,0
besoa,0
nkonya,0
oscan,0
marau,0
leipon,0
nocte naga,0
karok,0
adzera,0
nǁng,0
bahinemo,0
olekha,0
sam,0
duupa,0
golin,0
kalapuya,0
lamkang,0
makalero,0
isthmus-cosoleacaque nahuatl,0
old french (842-ca. 1400),0
rapoisi,0
eloyi,0
samaritan aramaic,0
wayanad chetti,0
north babar,0
dza,0
tira,0
alo phola,0
dirasha,0
pwaamei,0
dagoman,0
southern subanen,0
pyu (myanmar),0
namibian sign language,0
babanki,0
halia,0
ozumacín chinantec,0
limbum,0
tobelo,0
tehit,0
osage,0
ngunawal,0
aequian,0
baoulé,0
classical mongolian,0
teke-kukuya,0
mankanya,0
menominee,0
e,0
zeme naga,0
western bru,0
nogai,0
guugu yimidhirr,0
awa-cuaiquer,0
karakhanid,0
manombai,0
mochica,0
merlav,0
pauserna,0
island carib,0
rungwa,0
yeni,0
oy,0
yekhee,0
mombo dogon,0
kituba (congo),0
jiru,0
safeyoka,0
nanai,0
kayan,0
azhe,0
umbugarla,0
malyangapa,0
anguthimri,0
asue awyu,0
tsou,0
karon dori,0
ancient hebrew,0
dumbea,0
palaic,0
wahgi,0
nasal,0
danau,0
pangutaran sama,0
ndendeule,0
sinyar,0
batui,0
old breton,0
waigeo,0
yugambal,0
pahi,0
kuwaataay,0
krio,0
asuri,0
kosena,0
zarphatic,0
tuma-irumu,0
yidgha,0
nduga,0
pallanganmiddang,0
kung,0
duungooma,0
ersu,0
bukharic,0
migabac,0
akebu,0
pa di,0
ponam,0
bouni,0
rathawi,0
busang kayan,0
mbugu,0
gela,0
saaroa,0
alsea,0
tjupany,0
usaghade,0
mannan,0
waimaha,0
ndunda,0
kioko,0
mashi (zambia),0
sanumá,0
andaman creole hindi,0
northeastern tasmanian,0
belanda viri,0
north ambrym,0
koro (papua new guinea),0
kapinawá,0
carapana,0
apasco-apoala mixtec,0
powhatan,0
gude,0
idu-mishmi,0
ak,0
kintaq,0
yankunytjatjara,0
dayi,0
langnian buyang,0
shubi,0
kgalagadi,0
anakalangu,0
migaama,0
kaki ae,0
vaiphei,0
medumba,0
dicamay agta,0
nyindu,0
kuthant,0
djimini senoufo,0
tawr chin,0
mullu kurumba,0
northern kankanay,0
hozo,0
ndrulo,0
eruwa,0
gaa,0
bon gula,0
medebur,0
githabul,0
karekare,0
wab,0
kurti,0
central tagbanwa,0
tutsa naga,0
mitlatongo mixtec,0
puruborá,0
central tunebo,0
san juan colorado mixtec,0
sierra negra nahuatl,0
nguluwan,0
koho,0
tanudan kalinga,0
nakame,0
makonde,0
tongwe,0
rajong,0
laki,0
parenga,0
bhoti kinnauri,0
tlachichilco tepehua,0
saponi,0
koro nulu,0
bolango,0
central siberian yupik,0
southern puebla mixtec,0
marshallese,0
saweru,0
xukurú,0
maeng itneg,0
ketengban,0
rāziḥī,0
budeh stieng,0
busam,0
logol,0
old turkish,0
seko tengah,0
waxianghua,0
panyi bai,0
rawat,0
kulfa,0
phupa,0
matu chin,0
karang,0
santa maría la alta nahuatl,0
mangue,0
sou nama,0
middle breton,0
mexican sign language,0
maraghei,0
me'en,0
koyo,0
sumerian,0
slovakian sign language,0
boma,0
manchu,0
ik,0
hupdë,0
girirra,0
kalam,0
korku,0
sabah bisaya,0
southern lolopo,0
ndemli,0
southern ghale,0
mulgi,0
ponyo-gongwang naga,0
western apache,0
oluta popoluca,0
waiwai,0
laurentian,0
sangir,0
anambé,0
warao,0
northeast pashai,0
kwesten,0
mak (china),0
luwo,0
squamish,0
njen,0
nalögo,0
cebaara senoufo,0
sissala,0
tippera,0
agob,0
senhaja de srair,0
sivandi,0
ga'dang,0
harari,0
batak karo,0
jita,0
dongo,0
ǀxam,0
loko,0
chiru,0
tasmate,0
andaandi,0
kalao,0
chuukese,0
bhele,0
vurës,0
khe,0
younuo bunu,0
mandar,0
jumla sign language,0
pahlavani,0
yei,0
kodi,0
gaina,0
yulu,0
kota marudu talantang,0
tetun dili,0
ambonese malay,0
omotik,0
yaouré,0
shatt,0
lega-mwenga,0
loup a,0
straits salish,0
sheshi kham,0
baga sitemu,0
yekora,0
yaqui,0
bieria,0
kosarek yale,0
beeke,0
west kewa,0
palauan,0
mamvu,0
kuamasi,0
nkangala,0
amba (uganda),0
izora,0
long wat,0
kazukuru,0
somyev,0
nimanbur,0
baniva,0
vangunu,0
muthuvan,0
ndzwani comorian,0
karata,0
erokwanas,0
mandobo bawah,0
saho,0
dehu,0
nyika (malawi and zambia),0
bende,0
poyanáwa,0
kendayan,0
silacayoapan mixtec,0
yogad,0
kuk,0
marenje,0
kaytetye,0
lenyima,0
bobongko,0
wampanoag,0
atakapa,0
nicaraguan sign language,0
kiowa apache,0
dondo,0
neo-hittite,0
southeast tasmanian,0
bhaya,0
sakao,0
yitha yitha,0
kwaio,0
nateni,0
atong (cameroon),0
basa (cameroon),0
zenzontepec chatino,0
quenya,0
mün chin,0
rampi,0
tidore,0
lozi,0
sara kaba,0
western sisaala,0
enga,0
northeast maidu,0
kono (guinea),0
burji,0
lyélé,0
khandesi,0
blang,0
siraya,0
west central banda,0
barok,0
messapic,0
old hungarian,0
eton (vanuatu),0
lilau,0
ngelima,0
safwa,0
toba-maskoy,0
moikodi,0
sunwar,0
miya,0
southeastern tarahumara,0
old spanish,0
urim,0
babatana,0
ukuriguma,0
duvle,0
uru,0
loma (liberia),0
mwatebu,0
chukwa,0
sangu (tanzania),0
dazaga,0
burundian sign language,0
liki,0
kepo',0
tsakonian,0
ketum,0
muna,0
tupinikin,0
mekwei,0
cuba sign language,0
xiriâna,0
nyulnyul,0
tagbu,0
turiwára,0
ngando (central african republic),0
maba (indonesia),0
tebul ure dogon,0
gumawana,0
wãpha,0
dibo,0
gogodala,0
yaaku,0
imonda,0
limassa,0
sarangani manobo,0
andio,0
mafea,0
western durango nahuatl,0
cabiyarí,0
watakataui,0
mafa,0
kala lagaw ya,0
gungu,0
wawa,0
malasar,0
wagiman,0
mesme,0
karon,0
pankhu,0
camunic,0
ama (sudan),0
nggem,0
shamang,0
fania,0
zacatepec chatino,0
dusun deyah,0
cholón,0
emae,0
kahe,0
malimba,0
paicî,0
tifal,0
new caledonian javanese,0
matepi,0
timucua,0
tokharian a,0
puragi,0
alamblak,0
ata,0
hõne,0
chiquihuitlán mazatec,0
hobyót,0
kadung,0
lungga,0
mili,0
uamué,0
yokuts,0
saluan,0
siawi,0
abua,0
amanayé,0
bariji,0
north picene,0
keley-i kallahan,0
big nambas,0
ikposo,0
uyajitaya,0
isnag,0
tho,0
emberá-baudó,0
wunumara,0
kominimung,0
nyaheun,0
wutung,0
kaiwá,0
ngyian,0
sallands,0
wagaya,0
yamongeri,0
south giziga,0
yamphu,0
duhwa,0
sìcìté sénoufo,0
ngarla,0
higaonon,0
ngendelengo,0
fala,0
gule,0
matbat,0
teke-ebo,0
njebi,0
makwe,0
djadjawurrung,0
kaike,0
komyandaret,0
west-central limba,0
egyptian (ancient),0
bulgarian sign language,0
birao,0
oroha,0
akei,0
basay,0
fuyug,0
bilma kanuri,0
saint lucian creole french,0
gitua,0
